attribute_id,business_id,name,address,city,latitude,longitude,stars,review_count,opening_hours_id
ATR6,MoR1pFBnxZeO-A890hsfOw,CNT Nails & Spa,"1309 S Collins St, Ste 303",Plant City,28.0033728,-82.1215171,4.5,5,a405
ATR6,NHk1bisMcSLko6hkblGk3g,Top Nails,9666 US Hwy 19,Port Richey,28.219445,-82.736941,2.5,12,
ATR6,OWTp39QigYY8r_aG04MLwg,Red Nail,1515 Main St,Dunedin,28.018939,-82.762153,4.5,34,a19
ATR6,OWVVJBd-_PfPFaiWwCygXw,Natural Nail & Spa,396 150th Way,Madeira Beach,27.8035646725,-82.7986262994,4.5,15,a38
ATR6,Pv6j9JC0d_7v85Z7TkIiFw,First Nails,14418  N Dale Mabry Hwy,Tampa,28.079131,-82.508079,4.0,14,a2
ATR6,Pxq6lxGwnhMcz_QidyxpIA,First Tip Nails,"5319 Ehrlich Rd, Ste 107",Tampa,28.0842461754,-82.5406697858,4.5,12,a54
ATR6,Qbx8RhVbuYQfd-UufnXr8g,Nail Me Good,3026 Central Ave,St Petersburg,27.7709686418,-82.6744047382,4.0,5,a431
ATR6,Sz5Gv-wehJpOQNH1u47hkg,Rehab Salon & Spa,37542 Us Hwy 19 N,Palm Harbor,28.1132724604,-82.7407119423,4.5,6,a263
ATR6,UwBWnOJN88X8KrnGx6uJfw,Sassi Nails & Spa,2909 James L Redman Pkwy,Plant City,27.9824557,-82.1223159,3.0,13,a452
ATR6,WCK9AntXvsOppysIZ-oLeA,Got Nails,41274 US Hwy 19 N,Tarpon Springs,28.1482582,-82.7430691,3.5,23,a51
ATR6,WNsCwkl1WGz1Getz3kZojg,Maddy Spa,5332 Gulfport Blvd S,Gulfport,27.7482012003,-82.706463514,4.5,34,a212
ATR6,WiuI1gooeRu56OB5rY9GAw,Nail Spa,"27001 US Hwy 19 N, Ste 2038",Clearwater,28.017052,-82.732033,2.5,20,a358
ATR6,WvrVI5Qub_qfgC3A5SFCfg,Le Belle Day Spa,11208 4th St N,Saint Petersburg,27.8738798,-82.6389367,3.5,72,a263
ATR6,X0po3hlZm1zA5r5_A7_I8g,Julie's Nails & Spa II,10801 Starkey Rd,Seminole,27.8699899,-82.7601136,2.5,14,a345
ATR6,X1rviqiHyXL4rw6Bn4KsaQ,Be Nails & Spa,"17503 Preserve Walk Ln, Ste D",Tampa,28.1280482,-82.3694399,4.0,45,a30
ATR6,XG0pTbdjYz53AqkXjCDkPw,Jojo's Nail Design & Spa,"10312 Bloomingdale Ave, Ste 114",Riverview,27.89461,-82.33041,2.0,15,
ATR6,Y7155Nrd-F_nVWErKX9NIg,Soho Nail Spa,625 S Fort Harrison Ave,Clearwater,27.9591259,-82.7998224,3.5,30,a22
ATR6,YMWwwyVCuU5LcjeEkEV1dg,Sassy Nails & Spa,3215 S MacDill Ave,Tampa,27.9172286,-82.4940887412,4.0,35,a22
ATR6,aDcLGfNHzJu2HEozDclqWw,Natalie Day Spa,6901 22nd Ave N,Saint Petersburg,27.7930124,-82.7336645,3.0,36,a340
ATR6,aXBIlSFu-5bBEMNZmwMD2g,ZZ Styling Salon,"10353 Cross Creek Blvd, Ste B",Tampa,28.1446537477,-82.3122813846,4.5,6,a7
ATR6,bpGhMp9tuiGQCeQKNXlWEw,Pink & White Nails & Serenity Spa,12914 N Dale Mabry,Tampa,28.064058,-82.50562,4.0,138,a12
ATR6,doN40fPIewGN88ga4HZSEA,Textures Hair and Beauty,"1701 S Alexander St, Ste 109",Plant City,27.999273,-82.138605,4.0,5,a315
ATR6,f3Xhbknnhh0jjoKP-I0X9Q,Sunshine Nails,"4445 E Bay Dr, Ste 310",Clearwater,27.915499,-82.7410569,3.0,6,a79
ATR6,gYPHD6axGVglsbuUcPFb5w,Botanical Nails Bar and Spa,"2519 N McMullen Booth Rd, Ste 104",Safety Harbor,28.0139233,-82.7077635,3.5,10,a30
ATR6,h_zrt5_R8ORA8oJn66uCOw,Nancy's Nails,32538 Us Hwy 19 N,Palm Harbor,28.0686195,-82.7390599,3.5,6,a256
ATR6,hzry_2pw53_GkjJFsMzo0Q,Diamond Nails and Spa,"3800 Tampa Rd, Ste 160",Oldsmar,28.0420037,-82.6746125,4.0,15,a19
ATR6,iBkhPuvFOVwagIsdgXo7yw,VS Nails & Spa,"23388 State Rd 54, Ste 105",Lutz,28.1853797,-82.4293582,4.0,31,a27
ATR6,iffqq6hDurlDWKQThZm5uA,Nails On Nails,1215 Bruce B Downs Blvd,Wesley Chapel,28.173577,-82.3537832,2.5,7,
ATR6,itGjLkOstlt5xWAxISlAsg,Happy Nails,2320 S Parsons Ave,Seffner,27.9746128,-82.2855295,3.0,12,a204
ATR6,jmk0b8HZot9h8q6Y12PvNg,Number One Nail Salon,8462 Seminole Blvd,Seminole,27.849197,-82.787362,4.5,23,a18
ATR6,kM2OVIcH4CwpWtGDIvBssQ,K & S Nails,19060 Bruce B Downs Blvd,Tampa,28.146121,-82.354574,3.0,13,
ATR6,kMSUZlaMze8GEqwiohYFBA,Kingdom Nails,"10065 E Adamo Dr, Ste B",Tampa,27.9421659,-82.3377288,3.5,25,a30
ATR6,kNCbrDQ6T2FgC5zjkye30A,Seaside Day Spa,"27001 US Hwy 19 N, Ste 1120",Clearwater,28.016758,-82.734806,3.0,30,
ATR6,kTLsBLzK0Pr-QDyQSj2h1w,Spar 1 Nails,1255 Wendy Ct,Spring Hill,28.4525457,-82.6330018,4.0,32,a60
ATR6,kp4FGzyFvsG3aDKFN7kGIw,Maxim Nail Design & Spa,683 Alderman Rd,Palm Harbor,28.094930897,-82.7719920705,4.0,7,
ATR6,mUkkLhmjiQJ5VXZaDEGaLg,Cnd Nails And Spa,18087 Highwoods Preserve Pkwy,Tampa,28.1314908896,-82.3676850147,4.0,49,a30
ATR6,oeA0KXqdWwbBJc5FUFLazQ,Fancy Nails,4038 W Kennedy Blvd,Tampa,27.9444992,-82.5114082,4.0,120,a54
ATR6,ofG-B4hIzJq_qidBrfyZhw,Star Nail,"8802 Rocky Creek Dr, Ste 103Twn",Tampa,27.9961834,-82.583873,4.0,9,
ATR6,ojAkmjXt3r5wjNxPoZ-NZQ,Divine Spa and Nails,6212 54th Ave N,Kenneth City,27.8205469178,-82.7209417599,4.5,11,a51
ATR6,oygIpX7j3_yaxtNmvmTFYA,Motion Nails,18425 N US Highway 41,Lutz,28.140729,-82.461169,3.5,16,a281
ATR6,pSFiOUTMtyoSBpZ_T13rUA,Alyssa's Salon,7330 Gulf Blvd,St. Petersburg,27.7409793,-82.7510295,4.5,15,
ATR6,pjHGf-44XrJDW31j_EOmbg,Famous Nails & Spa,7824 Land O Lakes Blvd,Land O Lakes,28.2711726,-82.4807045,3.5,32,a418
ATR6,rppcrq79Tz0mmUw7_mWgoA,Nail Gallery,322 W Hillsborough Ave,Tampa,27.9958681,-82.463916,4.5,8,a94
ATR6,s0REu37pzbDnzKpTyW2Xyw,Botanique Nails and Spa,11073 Spring Hill Dr,Spring Hill,28.4621271,-82.5414427,4.0,14,a255
ATR6,tFdGVOO3pVloOU9Wz0Ybvg,Hot Tip Nail,8472 Sheldon Rd,Tampa,28.0273521,-82.5840332,3.5,37,a453
ATR6,tH5iprojwzyheG05S4pA4A,Rosy Nails,13352 Lincoln Rd,Riverview,27.7902942438,-82.3426230294,3.5,7,
ATR6,tcCjpEEGxXf46vyNNb8rKg,Lala Nail & Spa,5719 Gunn Hyw,Tampa,28.0631642,-82.5426435,3.0,11,a164
ATR6,thvK2OYrjTJnjSrBAnay3w,Venus Nails & Spa,5905 4th St N,St Petersburg,27.8255471,-82.6380757,3.5,64,a30
ATR6,tw5TspU0WqEJ0GSLgRy3ww,Pink & White Nails Salon & Spa of Clearwater,2518 N McMullen Booth Rd,Clearwater,28.013192,-82.7092251,3.5,22,a30
ATR6,uYEiDDgyOBuW1ZC1RBhRyQ,Lotus Nails and Spa,3513 Bell Shoals Rd,Valrico,27.8906665575,-82.2683739521,3.5,21,a84
ATR6,u_UgvuCGeUjWfEZxBS8DzQ,The Loft Hair and Nail Lounge,709 W Lumsden Rd,Brandon,27.9231216,-82.2957371,4.5,10,a324
ATR6,wseTiH0RiWXM-tuwx-TiEw,Signal Nails,5660 Fishhawk Crossing Blvd,Lithia,27.8531131,-82.2068419,2.5,23,
ATR6,xX66v8dVyQ4JdGgPWEDufA,Asia Nails,6714 Central Ave,Saint Petersburg,27.7705546,-82.7304737,4.5,5,a18
ATR6,xZ-maqa1PlWb_qYNQGbttg,Trinity Nails & Spa,"220 W Brandon Blvd, Ste 102",Brandon,27.954474,-82.296117,5.0,10,a232
ATR6,xaiOUSSSf9rbYz_4e6dIcg,Nail Trap & Spa,15005 N Dale Mabry Hwy,Tampa,28.088481,-82.502561,2.0,32,a12
ATR6,xbaEMSf9gytgqmoBk_UUkg,Super Nails of Brandon,1262 E Brandon Blvd,Brandon,27.9383159,-82.2635665,2.0,14,a295
ATR6,xllyo5KDwC7AAmb1Anprdg,Mimi Nails & Spa,1918 State Rd 60 E,Valrico,27.9391678,-82.2561955,3.0,52,a311
ATR6,y_G0xkomswVQaejYp4Fy4g,Venus Nail Spa,11639 Boyette Rd,Riverview,27.852375,-82.304945,3.5,35,a27
ATR6,ylcYpTe4YJFf6ytDyZq7rg,Pretty Nails,2570 Sunset Point Rd,Clearwater,27.990844,-82.731091,4.0,12,a381
ATR6,zaHqyz8NTTMRvaJFvabu1g,Marco Nail & Spa,262 Harbor Village Ln,Ruskin,27.7520907,-82.4120206,3.0,18,a346
ATR6,zhUFx2fd7S0DxKSQJ2J4SA,Lux Nails & Wax,3851 US 301,Riverview,27.913546,-82.349813,3.0,46,a30
ATR7,-Uez8TfwFgsht-h8E5cH6A,Good Nails & Spa,209 W Bloomingdale Ave,Brandon,27.8929987,-82.287871,3.0,14,a137
ATR7,-Um8zHmAF3T20C7aKCjndg,Nail Holics Spa,6427 US Hwy 301 S,Riverview,27.8873117,-82.3312424,3.5,16,a30
ATR7,-ch3ET0QStiKPWo1Vy68eA,Dreams Nail Salon,"6821 W Hillsborough Ave, Ste 5",Tampa,27.9970915,-82.5556319,4.0,62,a287
ATR7,-jX7VpT9VJ5KnyawzzBUsw,Island Nails & Spa Salon,290 Windward Passage,Clearwater Beach,27.977641324,-82.8172916815,4.0,10,a36
ATR7,1yKCB5hF0G6uBoyiMo6OyQ,Leann's Nails,21 Dr Martin Luther King Jr S St,Saint Petersburg,27.7705263,-82.6468142,4.5,36,a60
ATR7,2d2JsoZNuyG7T56F1JLjNw,Studio 7 Salon,12153 W Linebaugh Ave,Tampa,28.0570181,-82.625338,5.0,7,a468
ATR7,2jK36fVSvBx5p_qjfXd11Q,K Nails & Spa,3617 W Gandy Blvd,Tampa,27.8945686891,-82.5038095766,3.5,47,a199
ATR7,2nPOx7eizejhX-iVb0kGTw,Your Nails And Spa,2651 Ulmerton Rd,Clearwater,27.8939836,-82.6694755,4.0,69,a221
ATR7,3UJua2ZWEtHiBkAkUBFGCA,New York Nail,272 3rd St S,Saint Petersburg,27.768727,-82.635892,3.5,33,a334
ATR7,4rkFzPUFBGP8M_1-40NQPQ,Nail Fever,"2223 N West Shore Blvd, Ste 254B",Tampa,27.9642714878,-82.5191903206,2.0,18,a21
ATR7,4yE9Jon2vRbLn4T2abC6Fw,Royal Palms Natural Nail Spa,2601 4th St N,Saint Petersburg,27.7959056,-82.6382462,4.0,81,a30
ATR7,5iUoTMPe68uNKa-FZR2KZg,Solar Nails & Spa,5056 4th St N,Saint Petersburg,27.818643,-82.6391622,3.5,35,a372
ATR7,6Rqu7vBzP67ML-yqfFUnwg,Classic Nails,"3838 W Neptune St, Ste D3",Tampa,27.9295973067,-82.5076478995,4.0,39,a231
ATR7,6UOp1MHRyDB1vwBWYC61og,Venus Nails & Day Spa,1558 N Dale Mabry Hwy,Tampa,27.9568650573,-82.5056109577,3.5,149,a38
ATR7,6qW0qp_Hd1Z-ix95dxy2bw,Lotus Nails & Spa,1959 34th St N,St. Petersburg,27.7899793535,-82.6793389767,3.5,8,a38
ATR7,7e_KHdnAy5wwyHbCwvG8cQ,Nail Image & Tan,2784 E Fowler Ave,Tampa,28.0556155,-82.4274852,3.0,28,a29
ATR7,7m6eMVvrMx1DKiXxocYaNg,Heaven Nails & Spa,"5132 Land O Lakes Blvd, Ste 108",Land O Lakes,28.232546,-82.458244,4.0,15,a13
ATR7,9JjAeFO8u1ZQWWN43iXg4w,Sunflower Beauty Salon,8098 Citrus Park Town Center Mall,Tampa,28.0676324,-82.5756074,4.0,19,a335
ATR7,CBTfBDC5NB7iXSfbFlrcTQ,Clearwater Beach Nails & Spa,780 S Gulfview Blvd,Clearwater,27.9664057,-82.8226258,4.5,55,a263
ATR7,D9rvtljz6XRdt5PFDkvNGg,Paradise Nail and Spa,30602 US Hwy 19 N,Palm Harbor,28.050662,-82.7394368,4.0,34,a79
ATR7,DXnonn36Ug-YP9-xE4oIeA,Ambiance Salon & Spa,Pavillion Crossing Plz,Riverview,27.9133179,-82.3484738,3.5,11,a8
ATR7,JYIxuoVSIt50jfcWWs8fNg,My's Nails & Spa,23610 State Rd 54,Lutz,28.1858608979,-82.4261119589,3.5,23,a60
ATR7,KNVA1iBKBZARzdA9SasgDA,Unique Nails and Spa,11673 W Hillsborough Ave,Tampa,28.017189,-82.614714,3.5,42,a110
ATR7,KS-_YcMsLdWIbM1slhsWbA,Modern Nails,738 W Brandon Blvd,Brandon,27.938335,-82.2952623,3.5,34,a276
ATR7,KSz4iaxIkC0uiLZJjM7AAg,Loann Nails,14914 N Florida Ave,Tampa,28.085111,-82.459978,3.5,22,a74
ATR7,Lp86pBFb3POlmoKk9w5tzQ,Melt Out,4119 S MacDill Ave,Tampa,27.9044952,-82.4941202,4.5,24,a233
ATR7,N3yd8whX9BW1HLz63XthBA,True Nails,3802 Sun City Center Blvd,Ruskin,27.712498,-82.374488,3.0,25,
ATR7,OaYSTg3qlZRM_v6G-4ZVOA,Jade Nails,"3730 Tampa Rd, Ste 4",Oldsmar,28.0433439,-82.6795245,3.5,18,a416
ATR7,PiHChXsj6UH9AZeUqzpEvQ,Salon Volo,5848 54th Ave N,St. Petersburg,27.8200514,-82.7134271,4.5,33,a78
ATR7,Q_sHBiJ2zRy4z1iI_l133w,Unik Nail Studio,11343 Big Bend Rd,Riverview,27.79116865,-82.3172228328,3.5,33,a43
ATR7,QbhrEPuXmWsGkp23_NSGJg,Quality Nails,2643 Gulf To Bay Blvd,Clearwater,27.9573246,-82.7293164,4.0,34,
ATR7,R9m1Pb37YhSo9WJAKEr3Xg,In'Dulgence Nail Spa,6818 22nd Ave N,St. Petersburg,27.790705,-82.735751,3.5,47,a435
ATR7,SHMaxSrTwnAKEGPHth1MtA,Princess Nails,"13002 Seminole Blvd, Unit 3",Largo,27.8915645,-82.7878454,3.5,10,a244
ATR7,SpGx7d37AOliKUlbGnCjpA,T-Nail & Hair Spa,855 W Bloomingdale Ave,Brandon,27.8928488,-82.2959622,3.0,12,a219
ATR7,TM81Bgm6ynYfIE1lCChyfQ,Modern Nails,10067 W Hillsborough Ave,Tampa,28.004046,-82.597874,3.0,24,a22
ATR7,TgedHxemNlFS3I4aS6zU7g,D Retro Salon & Spa,102 Myrtle Ridge Rd,Lutz,28.1238405793,-82.4621831852,4.0,9,
ATR7,TrRK0RN86WkkElFJQv1IzQ,Lee Nails,2223 N West Shore Blvd,Tampa,27.964279,-82.522359,2.0,48,
ATR7,UO2BFDgKww61W7169nPDmA,Nail Time & Spa,3680 W Gandy Blvd,Tampa,27.8934199,-82.5054969,3.5,46,a368
ATR7,Ue5FAeQWQJ0jGal4IslV9w,Perfect Nails And Spa,922 Curlew Rd,Dunedin,28.049929,-82.7780422,3.5,37,a174
ATR7,VZ07tVzOD3DJgzEQJBkNFw,We R Nails & Spa,9325 4th St N,St Petersburg,27.856928,-82.638687,4.0,33,a275
ATR7,WKSf7UQhANmzyxCtJ87abw,Venetian Nail Salon and Spa,"28163 Paseo Dr, Ste 190",Wesley Chapel,28.1881189,-82.3505007,3.0,124,a295
ATR7,WeGz0K48JBnRoKO_l8SO6w,K Nails & Spa,3401 W Bay To Bay Blvd,Tampa,27.9199243,-82.4991342,3.5,61,a207
ATR7,XMcG6oDddSMyWsOEI3v2jQ,Asian Nail Spa Studio,11014 4th St N,Saint Petersburg,27.872455,-82.639756,3.0,17,
ATR7,XNP3-_IPF3GljkFAW-_udw,Midori Organic Salon,1220 Cleveland St,Clearwater,27.9657831,-82.7866191,3.5,10,a417
ATR7,XTVvuOMZ5ibsI2lTNPBpvQ,Purelife Medispa,12442 Indian Rocks Rd,Largo,27.886226,-82.8328008,4.0,13,a428
ATR7,XnYHr5-NpgSY-LcrNUfWuA,Cassandra's Salon & Day Spa,3301 S Westshore Blvd,Tampa,27.9150881,-82.5270899,4.5,11,a53
ATR7,XqpQRVSQ6T_5f64ojjVmCA,Crystal Nail Spa,1446 66th St N,Saint Petersburg,27.785529,-82.729591,3.0,57,a30
ATR7,XzkDZsfPNkqnows3ngOzpA,T & L Nails,304 E Davis Blvd,Tampa,27.9254816,-82.453146,4.0,68,a86
ATR7,Yb04s8ffQODSYWyNmrCjGw,A & Q Nail Salon,12923 N Dale Mabry Hwy,Tampa,28.0642406,-82.5027482,3.5,24,a414
ATR7,ZLerfIo2cDSPXJ9K57WYxQ,Studio510,510 S Howard Ave,Tampa,27.887178,-82.493669,4.5,12,a6
ATR7,b5Jtx3tXhKBlFoVe0J10NQ,Palace Nail Spa,684 150th Ave,Madeira Beach,27.81059,-82.792345,4.0,52,a221
ATR7,bHwdWrlnLyYm7Anm3SulPA,Sago Nails,3891 Northdale Blvd,Tampa,28.094703,-82.506302,4.0,24,a294
ATR7,bP8Y5cHMda64Z3tGA-cYzw,Glossy 130 Nails & Spa,35817 US Hwy 19 N,Palm Harbor,28.0980134,-82.739562,4.0,172,a20
ATR7,ch77U6h1t81V2tEe2hyRIw,Hawaii Nail And Spa,9524 Blind Pass Rd,St Pete Beach,27.7560414757,-82.7592353897,4.5,143,a71
ATR7,dIDamKMaVu6kgAS4ecAuLg,Salon Monaco Tampa,2907 W Kennedy Blvd,Tampa,27.945093,-82.490596,3.5,16,a147
ATR7,fV2L2sw1BRuGE-yNgg2xqQ,Urbanity Salonspa,2614 W Kennedy Blvd,Tampa,27.9445637,-82.487303,4.5,7,a354
ATR7,fa18-XaDu4nMKNfKObpbvA,Whole Aveda,27001 US Hwy 19 N,Clearwater,28.0173286,-82.7336129,5.0,5,a272
ATR7,fnAskN29ZOIefCOB_J2sjQ,South Tampa Nail,3601 W Kennedy Blvd,Tampa,27.9449953093,-82.502464056,4.5,56,
ATR7,fqz703cZQazvoCus7MQ_cA,Organic Nail Bar,10308 Roosevelt Blvd N,St. Petersburg,27.8658307,-82.6426513,3.5,23,a52
ATR7,iGY6rrmoxLmRrZuWr2DXIg,The Most Nails,14951 N Florida Ave,Tampa,28.0858403418,-82.4594521319,3.0,10,a30
ATR7,iSRi-jopW2N2W08D4TdqLA,Posh Nail & Spa,6126 Winthrop Town Centre Ave,Riverview,27.8926053643,-82.3167492449,3.5,35,a27
ATR7,jep98ue9-5B12-J-FKNg1g,Paris Nails,871 W Bay Dr,Largo,27.9154162,-82.7986153,3.5,32,a420
ATR7,jmZ_uc4-Sd5GcniYfbHYZg,Bella Nails And Spa,18855 Hwy 54,Land O' Lakes,28.1945861262,-82.5037025706,3.5,65,a27
ATR7,lAzhqFt9SnLt_DXpu6iwoA,Gel Nails & Spa,11230 Boyette Rd,Riverview,27.8536663055,-82.3165893555,3.5,26,a79
ATR7,lauMl1GSzlgu-0M-ENdKQg,The Nail Lounge,12012 Anderson Rd,Tampa,28.0592587278,-82.5437366374,4.5,47,a380
ATR7,m3mLlSGV5_qS1LIwAHZdBQ,Salon Blond,136 Island Way,Clearwater,27.977892,-82.8164087,4.5,6,a97
ATR7,o4WGR2hv9eIrUeb_yVhK_A,Tips To Toes,2533 N Dale Mabry Hwy,Tampa,27.9638441,-82.5042872,3.5,39,a238
ATR7,ox7xYQqobDfdNPqnf5wR9g,Essentials Spa & Salon,33 6th St S,St. Petersburg,27.7705596,-82.6420771,4.0,32,a393
ATR7,p4cF23LBbkaG-gT6Yp4W2Q,Nail Lounge,7920 US 19 N,Pinellas Park,27.8439955281,-82.6873045526,4.0,48,a292
ATR7,pQIkNYPDhwE5PsjKxyyK5Q,New Image Nail Salon,2129 66th St N,Saint Petersburg,27.7886796,-82.7276507,3.5,47,a38
ATR7,q30NFC8gwXHstEtzn_KjsQ,Signature Nails & Spa,10488 Roosevelt Blvd N,Saint Petersburg,27.8670075001,-82.6457290752,3.5,72,a30
ATR7,qVJQZBNykLj1ftT8G235Mw,Regal Nails Salon & Spa - Tampa,6192 Gunn Hwy,Tampa,28.06190406,-82.55208792,1.5,6,a329
ATR7,sfV90qiyQGsi5KwyKZ6vIw,Sunshine Nails,1591 S Highland Ave,Clearwater,27.9392405057,-82.7737122944,3.5,42,a190
ATR7,sjutGGIgKF49e0XURe6fFw,Luxx Nail & Spa,12830 Henderson Rd,Tampa,28.062636,-82.5502647,4.0,54,a80
ATR7,t9cJMOdRBcci1g4pmWtFjg,United Nail and Spa,"5501 Gulf Blvd, Ste 101",Saint Pete Beach,27.730049,-82.742635,3.0,37,a80
ATR7,vBbw7V5fUaOSPgDe7ofqZA,Focus Nails,10605 Sheldon Rd,Tampa,28.045115,-82.581395,4.0,20,a33
ATR7,wgIfcAF_5OUBVHNuf1DsGQ,Essence Nail Spa,2541- 4 Countryside Blvd,Clearwater,28.0133147237,-82.7329867193,3.5,57,a30
ATR7,xBQAEzQaUsvHasCp_eYLKQ,Zephyrhills Nail & Spa,5540 Gall Blvd,Zephyrhills,28.2386060891,-82.1839213252,3.5,13,a153
ATR7,ypv2xbWuFggoCkiigXYiKw,Unity Nail Spa,1238 Cleveland St,Clearwater,27.9659066,-82.7861548,4.5,21,a123
ATR8,-unCU8aVi2mwl2Iky0cxFw,Queen Nails,11340 Ridge Rd,New Port Richey,28.2736843,-82.6279059,3.5,13,a323
ATR8,4uSF56Wa7sFXuTHHxEq_tw,T&T Nail Salon,3130 Tampa Rd,Oldsmar,28.04999,-82.698089,2.0,9,
ATR8,5yfn78kdKEnZHHMvQzIZSQ,Happy Nails,605 N US Highway 41,Ruskin,27.7240869349,-82.4331710436,2.5,5,a97
ATR8,8bSPm3kCP9tIjb-vraWpbw,Regal Nails,19910 Bruce B Downs Blvd,Tampa,28.155513028,-82.3566126979,2.5,6,a295
ATR8,8sUOL3Svz6KgBrtCFNDKQw,Porte Noire - Carrollwood,"13145 N Dale Mabry Hwy, Ste D",Tampa,28.066605,-82.502155,3.0,9,a61
ATR8,9BqYBdI7xqgmrqwC3tacEA,NY Nails,10670 New East Bay Rd,Gibsonton,27.8472723512,-82.3518137634,3.5,13,a367
ATR8,9PmtLYa_Cy-DtgI-tYlOIQ,Prive Nail Lounge,10781 Big Bend Rd,Riverview,27.7916582,-82.3291673,2.5,26,a287
ATR8,9oIA0qOufycPaEV-LQCs5A,Great Nails And Spa,16739 Fishhawk Blvd,Lithia,27.860876,-82.201216,4.5,5,a27
ATR8,AsreyLf8A2GbVACsZWKaSg,Big Bend Nails & Spa,13147 US-301 S,Riverview,27.793871,-82.335724,2.5,8,a474
ATR8,DY0O8X_C2Kyvx6OFGjPz0A,The Nail Lounge,1566 W Brandon,Brandon,27.9387176,-82.3079522,3.0,32,a213
ATR8,DbHJRVWZXx64_5f2M-RUJA,CT Nail Studio,"14100 Walsingham Rd, Ste 3, Sabala Plaza",Largo,27.8798836,-82.8342737,4.5,8,a28
ATR8,Gd52kRpEyLdQvUyO3I-3JA,Ybor Metro Market,1880 E Palm Ave,Tampa,27.9625155,-82.4381149,3.0,6,a402
ATR8,Gfe5VxwUtUMXjy_18Nn9QQ,Ultimate Nail,1460 S Belcher Rd,Clearwater,27.943852,-82.746898,3.0,7,a60
ATR8,IRu4uxyXmRwNp_rO5hpUew,Number One Nail Salon,12943 Walsingham Rd,Largo,27.881566,-82.817874,3.5,8,
ATR8,JZku_jQeeHXSdsWdXaW-Hw,Diamond Nails & Spa,8751 Temple Terrace Hwy,Tampa,28.0322613,-82.3557074,3.0,6,a194
ATR8,KMyJL1pIiqIdSdRett_WWw,Diva Nail & Spa,11200 Park Blvd N,Seminole,27.8402693352,-82.7942433512,3.0,12,a38
ATR8,LCmVh788p9HKwecucG-NzQ,Exotic Nails,5581 Park Blvd,Pinellas Park,27.8395194,-82.7099972,4.0,7,
ATR8,QyKVJ1vSYZg_b6bTIslbwg,Regal Nails,28500 State Rd 54,Wesley Chapel,28.234645,-82.3443413,2.5,5,a30
ATR8,RRuPYDlpbtX2oScNZX7bwg,Allure Nails & Spa,4847 Bruce B Downs Blvd,Wesley Chapel,28.227241,-82.352963,3.5,20,a79
ATR8,WO_wZUmLvbIyaTZYeaS--Q,Nail Pro -Brandon Mall,459 Brandon Town Center Dr,Brandon,27.93023,-82.32463,2.5,8,a21
ATR8,chKYcbxS6qh5PFXB4UiPFg,Blooming Nails & Spa,2056 Bloomingdale Ave,Valrico,27.8942166415,-82.2499098,3.0,39,a27
ATR8,d6oFq7ghKt1tBNdWXDdRzw,Heights Beauty Lounge,6115 N Florida Ave,Tampa,28.002931,-82.4591309,4.5,7,a318
ATR8,djWRCckW_KW4EfHwTDYF6A,K & a Salon,15227 Gulf Blvd,Madeira Beach,27.803018,-82.803253,4.5,10,
ATR8,h9GWRSIaRGJY9iGCuEjbjA,le Nail,760 Central Ave,Saint Petersburg,27.7708805,-82.6444825,3.5,47,a128
ATR8,ierIxYI5PFNBDITydTs1fQ,POLISHED,"12108 N 56th St, Ste B",Temple Terrace,28.0575509,-82.3942275,4.0,13,a45
ATR8,n-hEy35uukSmsDMCAdSbbQ,Holly Nails,2452 Land O Lakes Blvd,Land O Lakes,28.1933469,-82.464353,3.0,5,a38
ATR8,nWa1YKFaSTY_XpkalRmAWw,Lucky Nails & Spa,7441 US Hwy 301 S,Riverview,27.87451079,-82.3273501732,5.0,6,a154
ATR8,pCaqpiDDf_or5A-zWr0DUQ,Tipsy Nails & Spa,32538 US Hwy 19 N,Palm Harbor,28.0685195884,-82.7395790443,4.5,25,a59
ATR8,qWld9aah-havIH3Ygv0pRA,Jada Nails,9838 Little Rd,New Port Richey,28.2980352,-82.6706747,4.0,20,a18
ATR8,r2VKXV7Oszz8e49eBZi5Iw,Golden Nails Spa,121 107th Ave,Treasure Island,27.7691351,-82.7681728,4.5,19,
ATR8,wYCxwJiYx6olhCZdd3DeEQ,Cutting It Low,213 W Brandon Blvd,Brandon,27.9370519,-82.2868534,4.5,5,
ATR9,06EMsFBgKMdB6htNF4a_mg,Platinum Nail Salon,11121 N Dale Mabry Hwy,Tampa,28.0501156,-82.5034036,4.5,22,a332
ATR9,0u0kworBwVBIhYy74qCAJg,Caribbean Mystique Massage & Wellness Spa of Lutz,2435 Brunello Trace,Lutz,28.1931,-82.473465,5.0,6,a446
ATR9,2-dN7Ph_Z95POh98eEiDkQ,Kiros Beauty Nail Salon,7605 E Causeway Blvd,Tampa,27.9223574075,-82.3703575411,2.5,7,a282
ATR9,3StbUpz7IWtOeOpOvPhphg,Beauty by Azi,3274 Commercial Way,Spring Hill,28.4787675349,-82.60937802,4.0,13,a88
ATR9,4N793NJDZEcms0yKyjSaVw,Hello Gorgeous Nails,3515 49th St N,Saint Petersburg,27.8045554,-82.6989097,4.5,32,a65
ATR9,5MZN_FO_IqErFekR2lZTEw,Eva Nails & Spa,11932 Seminole Blvd,Largo,27.8814997,-82.7879818,4.0,15,a19
ATR9,6NmaXt6rjBrG6rbDShgwKw,Marilyn Monroe Spas,"125 2nd Ave N, Ste C103",Saint Petersburg,27.7741337,-82.6342137,3.5,31,a267
